Test Fold,MAPE Train,RMSE Train,MSE Train,MAPE Val,RMSE Val,MSE Val
0,0.08679070750943972,7.572537217140412,57.34331990497665,0.26442963517412454,13.547888934607677,183.54529458446515
1,0.09318167529990759,7.271622801228099,52.876498163340386,0.23392493017933702,9.417568926510896,88.69060448558359
2,0.09946547606695949,5.844979879240823,34.163789788730064,0.22807389330247935,18.588188450950526,345.52074988805055
3,0.08498031801919577,6.887941599644837,47.44373948011788,0.25160828670440244,13.410815150498122,179.84996300082994
Promedio,0.09110454422387564,6.8942703743135425,47.956836834291245,0.24450918634008584,13.741115365641805,199.4016529897323
