fit_time,score_time,estimator,test_mse,train_mse,test_rmse,train_rmse,test_mape,train_mape
0.05441713333129883,0.002653837203979492,"RandomForestRegressor(min_samples_split=20, n_estimators=70, random_state=83)",24.177373285373207,9.618687131260405,4.917049245774666,3.101400833697638,-0.0910321449790594,-0.049776061159530864
0.05144190788269043,0.0020520687103271484,"RandomForestRegressor(min_samples_split=20, n_estimators=70, random_state=83)",13.132470086226824,11.062143980943855,3.623875009741206,3.3259801534200193,-0.07478494345234611,-0.058490487875373025
0.05499696731567383,0.0020198822021484375,"RandomForestRegressor(min_samples_split=20, n_estimators=70, random_state=83)",22.244621918372445,10.548680312209964,4.71642045606331,3.247873198296073,-0.07396133923383763,-0.05665629408182403
0.058442115783691406,0.0034639835357666016,"RandomForestRegressor(min_samples_split=20, n_estimators=70, random_state=83)",21.515134801414135,8.79721577620883,4.638440988243155,2.966010076889293,-0.0968092022288876,-0.04939659146333696
