Test Fold,MAPE Train,RMSE Train,MSE Train,MAPE Val,RMSE Val,MSE Val
0,0.0,0.0,0.0,0.42363373141147104,23.122104745991773,534.6317278846153
1,0.00244015124660286,0.8871847463710973,0.7870967741935484,0.47251092043612336,19.35677694225547,374.684813592233
2,0.00244015124660286,0.8871847463710973,0.7870967741935484,0.41369639409470704,27.122223449679947,735.6150048543689
3,0.00244015124660286,0.8871847463710973,0.7870967741935484,0.35450839835873516,20.700415994131546,428.5072223300971
Promedio,0.001830113434952145,0.665388559778323,0.5903225806451613,0.4160873610752592,22.575380283014685,518.3596921653286
