fit_time,score_time,estimator,test_mape,train_mape,test_rmse,train_rmse,test_mse,train_mse,test_mae,train_mae
0.12433695793151855,0.005275726318359375,RandomForestRegressor(random_state=83),-0.09824454158340207,-0.021364731456815687,5.475284989623477,1.4603085824866402,29.97874571759616,2.1325011560841407,-3.778860576923079,-0.8468190938511342
0.10204195976257324,0.003329038619995117,RandomForestRegressor(random_state=83),-0.06737594870229914,-0.028060462321109106,3.5406875139109686,1.9071093749760177,12.536468071165036,3.637066168121417,-2.331336245954691,-1.1389236559139793
0.10801100730895996,0.003298044204711914,RandomForestRegressor(random_state=83),-0.07793224870920719,-0.027899061638533642,4.999260304318472,1.7949926737993698,24.992603590334426,3.2219986989934104,-3.7553339805825265,-1.04721064516129
0.1066429615020752,0.0032439231872558594,RandomForestRegressor(random_state=83),-0.08916550880676058,-0.02355079570311323,4.500609886135265,1.747954264614588,20.25548934717848,3.0553441111843256,-3.0934140083217723,-0.9669483717357905
