Test Fold,MAPE Train,RMSE Train,MSE Train,MAPE Val,RMSE Val,MSE Val
0,0.09024463526526774,7.48021579966736,55.9536284095932,0.2590385942270754,12.993998410720037,168.84399469779487
1,0.09384629285026976,7.204709868236705,51.90784428546736,0.2645205029148075,10.21813511830075,104.4102852958511
2,0.09989705864714492,5.918918453753026,35.03359566217811,0.21954895476629835,19.058629581036847,363.2313615071727
3,0.08126645816371549,6.775590707598433,45.90862943689424,0.2481064496394813,13.401821040513065,179.6088072019387
Promedio,0.09131361123159948,6.844858707313881,47.20092444853323,0.24780362538691564,13.918146037642675,204.02361217568935
